unit_id,equipment_type,timestamp,vibration_mm_s,temperature_c,current_a,rpm,pressure_bar,hours_since_maintenance,days_to_failure,failure_mode,will_fail_7d,will_fail_14d,is_failure_event,failure_risk_score
EQ-004,Centrifugal Pump,2026-06-03 06:00:00,2.142,44.23,18.05,1725.7,5.801,1274.6,,,0,0,0,0.0023528580180010366
EQ-004,Centrifugal Pump,2026-06-03 12:00:00,2.058,44.36,17.57,1728.5,5.948,1280.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-03 18:00:00,2.274,43.37,18.2,1725.1,5.903,1286.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-04 00:00:00,2.097,44.62,18.07,1735.5,5.967,1292.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-04 06:00:00,2.271,42.69,18.27,1728.9,5.889,1298.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-04 12:00:00,2.055,43.92,17.48,1735.2,5.889,1304.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-04 18:00:00,2.099,43.38,17.98,1733.2,5.777,1310.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-05 00:00:00,2.122,43.19,18.08,1734.4,5.941,1316.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-05 06:00:00,2.105,43.56,18.24,1725.2,5.953,1322.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-05 12:00:00,2.215,43.62,18.06,1733.1,5.819,1328.6,,,0,0,0,0.002191690626165968
EQ-004,Centrifugal Pump,2026-06-05 18:00:00,2.159,43.59,18.33,1726.8,5.894,1334.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-06 00:00:00,2.169,44.78,18.5,1734.7,5.898,1340.6,,,0,0,0,0.0027585635359116023
EQ-004,Centrifugal Pump,2026-06-06 06:00:00,2.304,43.82,17.87,1737.0,5.928,1346.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-06 12:00:00,2.152,44.3,17.65,1727.3,5.99,1352.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-06 18:00:00,2.145,44.07,18.01,1734.7,5.826,1358.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-07 00:00:00,2.139,43.33,17.88,1721.3,5.899,1364.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-07 06:00:00,2.166,43.01,18.25,1739.8,5.827,1370.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-07 12:00:00,2.112,44.11,17.87,1736.4,5.848,1376.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-07 18:00:00,2.222,43.48,18.08,1732.7,6.041,1382.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-08 00:00:00,2.114,44.34,18.03,1732.0,6.007,1388.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-08 06:00:00,2.054,43.42,17.68,1736.6,5.884,1394.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-08 12:00:00,2.05,44.02,17.93,1740.5,5.885,1400.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-08 18:00:00,2.295,44.07,18.3,1736.0,5.884,1406.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-09 00:00:00,2.154,43.03,18.28,1730.5,5.892,1412.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-09 06:00:00,2.145,43.84,18.12,1729.7,5.866,1418.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-09 12:00:00,1.984,43.93,18.04,1732.2,5.904,1424.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-09 18:00:00,2.357,43.77,18.23,1721.8,5.831,1430.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-10 00:00:00,2.139,43.78,17.98,1738.5,5.822,1436.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-10 06:00:00,2.071,44.13,17.96,1728.8,5.869,1442.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-10 12:00:00,2.109,44.38,18.35,1724.0,5.884,1448.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-10 18:00:00,2.056,44.08,17.75,1737.2,5.936,1454.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-11 00:00:00,2.153,43.74,18.26,1721.6,5.964,1460.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-11 06:00:00,2.189,43.56,17.81,1731.0,5.936,1466.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-11 12:00:00,2.178,43.84,18.36,1733.7,5.95,1472.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-11 18:00:00,2.11,43.45,17.71,1741.1,5.941,1478.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-12 00:00:00,2.216,43.43,18.18,1726.4,5.97,1484.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-12 06:00:00,2.093,44.36,18.11,1732.5,5.862,1490.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-12 12:00:00,2.262,43.39,17.81,1733.7,5.922,1496.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-12 18:00:00,2.042,43.5,18.19,1748.4,5.983,1502.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-13 00:00:00,2.056,44.08,18.0,1734.5,5.935,1508.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-13 06:00:00,2.226,44.12,18.18,1737.1,5.953,1514.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-13 12:00:00,2.197,44.08,18.2,1726.7,5.869,1520.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-13 18:00:00,2.014,43.55,17.89,1732.0,5.911,1526.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-14 00:00:00,2.177,43.07,17.86,1733.2,5.91,1532.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-14 06:00:00,2.129,44.34,17.73,1736.7,5.811,1538.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-14 12:00:00,2.022,43.36,17.93,1734.4,5.848,1544.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-14 18:00:00,2.054,43.23,18.46,1724.5,5.864,1550.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-15 00:00:00,2.141,44.83,17.95,1735.5,5.932,1556.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-15 06:00:00,2.0,43.18,18.62,1734.1,5.94,1562.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-15 12:00:00,2.039,43.6,18.55,1728.2,5.955,1568.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-15 18:00:00,2.125,43.9,18.08,1731.3,5.965,1574.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-16 00:00:00,2.122,43.32,18.44,1726.1,5.877,1580.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-16 06:00:00,2.242,43.02,18.25,1739.5,5.913,1586.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-16 12:00:00,2.133,44.7,18.26,1729.3,5.826,1592.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-16 18:00:00,2.228,43.16,18.15,1728.7,5.898,1598.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-17 00:00:00,2.059,44.64,18.26,1727.7,5.833,1604.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-17 06:00:00,2.101,43.18,18.28,1733.9,5.909,1610.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-17 12:00:00,2.103,43.62,17.94,1732.0,5.894,1616.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-17 18:00:00,2.177,43.7,18.52,1731.3,5.917,1622.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-18 00:00:00,2.198,43.95,18.19,1723.8,5.969,1628.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-18 06:00:00,2.062,44.12,18.28,1730.7,5.904,1634.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-18 12:00:00,2.165,43.35,17.99,1740.4,5.958,1640.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-18 18:00:00,2.132,44.64,18.27,1738.1,5.909,1646.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-19 00:00:00,2.062,42.89,18.12,1729.3,5.843,1652.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-19 06:00:00,2.146,43.36,18.45,1739.2,5.894,1658.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-19 12:00:00,2.176,43.91,18.75,1736.7,5.915,1664.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-19 18:00:00,2.047,44.05,17.68,1729.8,5.91,1670.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-20 00:00:00,1.964,43.32,18.1,1733.7,5.87,1676.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-20 06:00:00,2.123,43.85,18.47,1723.4,5.861,1682.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-20 12:00:00,2.092,44.16,17.67,1734.0,5.93,1688.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-20 18:00:00,2.239,43.79,18.16,1743.7,5.921,1694.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-21 00:00:00,2.024,44.0,18.01,1733.2,5.854,1700.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-21 06:00:00,2.12,43.27,17.79,1725.4,5.905,1706.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-21 12:00:00,2.077,43.62,18.11,1734.6,5.898,1712.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-21 18:00:00,2.115,43.54,18.36,1732.4,5.907,1718.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-22 00:00:00,2.076,43.49,18.87,1732.6,5.954,1724.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-22 06:00:00,2.21,43.26,18.68,1729.8,5.838,1730.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-22 12:00:00,2.079,43.68,18.64,1731.5,5.859,1736.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-22 18:00:00,2.181,43.8,18.09,1733.5,5.969,1742.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-23 00:00:00,2.249,43.91,18.25,1742.4,6.01,1748.6,,,0,0,0,0.0024119801940340564
EQ-004,Centrifugal Pump,2026-06-23 06:00:00,2.168,43.78,18.39,1731.0,5.914,1754.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-23 12:00:00,2.139,44.58,18.09,1737.0,5.901,1760.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-23 18:00:00,2.223,44.4,18.06,1733.8,5.91,1766.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-24 00:00:00,2.087,43.89,18.02,1730.5,5.938,1772.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-24 06:00:00,2.173,43.56,17.91,1729.7,5.871,1778.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-24 12:00:00,2.133,43.3,18.03,1732.9,5.863,1784.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-24 18:00:00,2.216,44.01,17.95,1731.8,5.877,1790.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-25 00:00:00,2.024,43.97,18.27,1737.3,5.904,1796.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-25 06:00:00,2.117,43.85,18.72,1731.2,5.86,1802.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-25 12:00:00,2.052,44.3,18.3,1738.7,5.908,1808.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-25 18:00:00,2.123,44.17,17.56,1736.5,5.925,1814.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-26 00:00:00,2.146,43.67,18.77,1728.8,5.829,1820.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-26 06:00:00,2.158,43.23,17.98,1737.8,5.962,1826.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-26 12:00:00,2.215,43.45,18.63,1723.9,5.959,1832.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-26 18:00:00,1.995,44.02,18.19,1731.9,5.887,1838.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-27 00:00:00,2.123,44.38,18.64,1733.4,5.97,1844.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-27 06:00:00,1.998,43.35,17.88,1736.8,5.884,1850.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-27 12:00:00,2.076,44.23,17.81,1732.8,5.89,1856.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-27 18:00:00,2.129,43.46,17.74,1734.3,5.936,1862.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-28 00:00:00,2.233,43.18,18.24,1726.8,5.929,1868.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-28 06:00:00,2.121,44.17,18.26,1722.2,6.007,1874.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-28 12:00:00,2.236,43.69,18.1,1729.8,5.982,1880.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-28 18:00:00,2.068,44.39,18.19,1733.7,5.917,1886.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-29 00:00:00,2.195,44.03,18.86,1735.1,5.895,1892.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-29 06:00:00,2.161,43.16,18.07,1730.7,5.898,1898.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-29 12:00:00,2.162,43.52,17.71,1730.8,5.983,1904.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-29 18:00:00,2.177,43.52,18.3,1729.0,5.866,1910.6,,,0,0,0,0.0
EQ-004,Centrifugal Pump,2026-06-30 00:00:00,2.202,43.95,17.81,1734.8,5.905,1916.6,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-02 00:00:00,2.066,45.34,18.98,1737.1,5.992,1984.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-02 06:00:00,2.082,45.01,18.42,1732.3,5.988,1990.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-02 12:00:00,2.054,44.86,18.55,1735.4,5.983,1996.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-02 18:00:00,1.895,44.77,18.7,1735.2,5.926,2.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-03 00:00:00,2.055,44.95,18.24,1729.9,5.989,8.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-03 06:00:00,2.103,45.46,18.43,1738.1,6.024,14.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-03 12:00:00,2.196,45.8,18.72,1741.4,5.999,20.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-03 18:00:00,1.988,44.24,18.62,1732.9,5.909,26.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-04 00:00:00,2.172,45.24,18.77,1739.6,5.948,32.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-04 06:00:00,2.092,45.26,17.9,1730.3,6.008,38.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-04 12:00:00,2.105,45.31,18.39,1735.4,5.838,44.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-04 18:00:00,2.115,45.75,18.63,1738.4,5.893,50.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-05 00:00:00,2.121,45.39,18.36,1734.1,6.0,56.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-05 06:00:00,2.037,44.92,18.11,1735.7,5.986,62.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-05 12:00:00,2.098,45.02,18.57,1730.0,5.949,68.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-05 18:00:00,2.183,44.82,18.71,1730.6,5.992,74.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-06 00:00:00,2.132,45.68,18.7,1729.8,5.884,80.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-06 06:00:00,2.266,46.61,18.67,1731.1,5.994,86.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-06 12:00:00,2.051,45.98,18.49,1728.1,5.949,92.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-06 18:00:00,2.154,46.1,18.9,1731.4,5.909,98.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-07 00:00:00,2.084,44.99,18.03,1724.6,5.99,104.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-07 06:00:00,2.045,45.45,18.57,1733.4,5.96,110.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-07 12:00:00,2.25,45.74,18.93,1726.5,5.89,116.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-07 18:00:00,2.066,45.48,19.22,1729.9,5.923,122.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-08 00:00:00,2.019,45.76,18.77,1735.5,5.928,128.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-08 06:00:00,2.122,44.94,18.33,1741.7,5.929,134.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-08 12:00:00,2.08,45.69,18.39,1737.8,5.925,140.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-08 18:00:00,2.13,45.56,18.68,1724.9,6.001,146.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-09 00:00:00,2.296,45.53,18.71,1731.7,5.975,152.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-09 06:00:00,2.082,45.17,18.43,1738.8,5.918,158.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-09 12:00:00,2.11,45.41,18.35,1738.6,5.873,164.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-09 18:00:00,2.135,45.13,18.84,1735.3,6.052,170.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-10 00:00:00,2.102,45.02,18.84,1734.8,5.96,176.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-10 06:00:00,2.191,45.88,18.26,1730.9,5.994,182.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-10 12:00:00,1.98,45.46,18.44,1736.2,6.071,188.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-10 18:00:00,2.107,45.32,18.32,1736.7,6.029,194.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-11 00:00:00,2.168,45.67,19.17,1735.8,5.979,200.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-11 06:00:00,2.222,45.54,18.38,1731.0,5.898,206.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-11 12:00:00,2.054,45.95,18.77,1729.9,6.061,212.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-11 18:00:00,2.147,45.14,18.36,1737.7,5.924,218.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-12 00:00:00,2.061,44.98,18.04,1728.7,6.015,224.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-12 06:00:00,2.113,45.19,18.67,1736.4,5.927,230.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-12 12:00:00,2.013,44.03,18.46,1734.5,5.968,236.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-12 18:00:00,2.062,45.55,18.0,1738.2,5.897,242.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-13 00:00:00,1.986,46.18,18.24,1725.5,6.048,248.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-13 06:00:00,2.152,44.81,18.42,1735.1,6.024,254.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-13 12:00:00,2.046,44.87,18.82,1747.8,6.063,260.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-13 18:00:00,2.085,45.47,18.82,1725.0,6.027,266.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-14 00:00:00,2.09,45.56,18.39,1727.7,5.971,272.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-14 06:00:00,2.038,46.04,18.57,1728.5,5.952,278.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-14 12:00:00,2.08,46.04,18.86,1730.9,5.937,284.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-14 18:00:00,2.179,45.97,18.47,1736.7,6.006,290.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-15 00:00:00,2.22,46.01,18.96,1735.0,5.986,296.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-15 06:00:00,2.104,46.25,18.63,1744.0,6.044,302.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-15 12:00:00,2.167,45.28,18.46,1741.4,5.998,308.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-15 18:00:00,2.221,45.82,18.64,1733.8,5.946,314.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-16 00:00:00,2.094,45.17,19.13,1738.7,5.956,320.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-16 06:00:00,1.91,45.11,18.75,1742.0,5.912,326.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-16 12:00:00,2.151,45.92,18.71,1730.2,5.993,332.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-16 18:00:00,2.049,45.71,18.34,1728.8,5.951,338.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-17 00:00:00,2.146,45.45,18.61,1737.9,5.972,344.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-17 06:00:00,2.342,45.94,18.74,1728.7,6.029,350.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-17 12:00:00,1.96,45.5,18.76,1733.0,5.945,356.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-17 18:00:00,2.058,45.44,18.84,1732.6,6.043,362.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-18 00:00:00,2.24,45.99,18.42,1739.6,5.939,368.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-18 06:00:00,2.099,45.55,18.65,1732.4,6.111,374.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-18 12:00:00,2.128,44.88,18.68,1735.9,5.958,380.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-18 18:00:00,2.212,45.74,18.55,1743.9,5.992,386.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-19 00:00:00,2.156,44.94,18.41,1742.5,5.992,392.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-19 06:00:00,2.04,45.52,18.35,1727.7,5.936,398.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-19 12:00:00,2.063,45.14,18.2,1726.6,6.011,404.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-19 18:00:00,2.166,45.03,18.72,1724.7,6.008,410.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-20 00:00:00,2.162,44.45,18.58,1737.9,5.975,416.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-20 06:00:00,2.044,45.91,18.93,1731.2,5.998,422.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-20 12:00:00,2.115,45.64,18.56,1736.1,6.049,428.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-20 18:00:00,2.157,44.69,18.89,1735.7,5.983,434.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-21 00:00:00,2.126,45.9,18.61,1735.8,5.928,440.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-21 06:00:00,2.083,45.64,18.37,1734.3,5.976,446.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-21 12:00:00,2.107,45.34,18.2,1733.3,5.916,452.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-21 18:00:00,2.084,45.6,18.78,1729.8,5.945,458.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-22 00:00:00,2.054,45.47,18.43,1733.6,5.954,464.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-22 06:00:00,2.025,45.23,19.28,1735.8,6.031,470.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-22 12:00:00,2.093,45.18,18.68,1737.2,5.971,476.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-22 18:00:00,1.992,44.79,18.87,1740.9,5.973,482.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-23 00:00:00,2.059,45.54,18.56,1729.2,5.973,488.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-23 06:00:00,1.957,45.28,18.58,1727.4,5.934,494.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-23 12:00:00,2.104,45.6,18.78,1728.4,5.989,500.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-23 18:00:00,2.205,45.01,18.4,1747.0,5.947,506.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-24 00:00:00,2.137,46.14,18.8,1733.9,5.877,512.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-24 06:00:00,2.142,45.5,18.6,1731.4,5.968,518.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-24 12:00:00,2.165,45.88,18.61,1728.8,6.066,524.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-24 18:00:00,2.168,45.14,18.49,1747.3,6.008,530.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-25 00:00:00,2.074,46.06,18.21,1738.1,5.973,536.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-25 06:00:00,2.076,46.09,18.53,1739.6,5.94,542.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-25 12:00:00,2.097,44.8,18.8,1734.9,5.96,548.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-25 18:00:00,2.164,45.69,18.13,1738.4,6.02,554.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-26 00:00:00,2.081,43.95,17.96,1735.0,5.978,560.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-26 06:00:00,2.098,45.68,18.77,1730.2,6.049,566.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-26 12:00:00,2.197,45.57,18.36,1735.7,5.997,572.3,,,0,0,0,0.0
EQ-005,Centrifugal Pump,2025-01-26 18:00:00,2.004,44.41,18.92,1731.3,5.952,578.3,,,0,0,0,0.0
